"contact_country_names","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"France",3.80492079658713,1.30034677885889,4.18889473981846,0.546826761450429,1.51836073248213,14.5677863244798,12.7189401584495,1.94193813086299,5.17302177389507,9.4298026541646,116.251788658617,10.8107138953273,0.269711559665624,0.450566862602821,2.89867268523239,4.71459810488227
"Georgia",1.55793962760607,0.847038849556184,5.21930268943366,1.17074767179534,1.17564251786979,16.2938671267891,16.8406846502998,4.41274949962219,4.82608313801666,8.20378284805208,132.611523807813,15.715347655046,0.261808433510318,0.369989673709119,2.8211541461299,3.88809243564094
"Germany",2.28579255126006,0.418268422314108,1.4720217819377,0.118554853266217,0.960933945615021,5.04651693524622,5.76876848419663,0.306295052786682,4.44797686216837,5.91099376296136,73.233768560335,6.46470036132825,0.318711781874199,0.357238980165489,1.99532713560337,3.85704542940066
"Ghana",6.52526518521123,3.67038302131514,7.30499167454496,0.812739938553414,4.17181057266366,31.7809273153772,22.3980938613999,3.21487072463937,8.20926839678994,13.5987015559518,126.052748295076,5.99545103345826,0.237789233027652,0.436895689609597,1.04862392605524,0.545019626424163
"Greece",1.39600411803758,0.633471961742034,3.34758104800021,0.715460828930997,0.884504643792524,16.1671932969362,13.2506407050881,2.58056559055554,4.12444354963855,8.03876245530258,112.872545171745,14.5614753013618,0.284063042336098,0.446796416933022,3.70200842600786,6.36421441991107
"Guatemala",5.08418531747382,3.5762275826898,6.73214906245215,0.820024381091502,4.14729567489056,42.6018285056699,23.1164108235537,3.34900408241462,8.4023989174365,15.3775795139729,102.175238637351,6.39522096151082,0.264718891848228,0.439666230392434,0.986339979500815,0.837724454108683
"Guinea",6.14469079095357,3.79930717574528,8.2854434863312,1.62436677835922,4.53952893290892,38.567055476406,27.0472400072542,6.2098933489972,8.53115876699579,14.1081071868219,123.411826435712,10.0876783660046,0.321963806640624,0.484260695832855,1.20316792641567,1.18254241846932
"Guyana",2.96800545051726,1.81024587446708,6.26100004055435,0.783054325431419,2.15698367234697,20.1429576744344,20.2906821962939,2.69813017759303,6.33022394938117,12.4932034303946,115.354266691076,8.64517063039494,0.212989837281974,0.395841904507752,1.64741799432619,1.14633285209312
"Haiti",3.60274842579882,2.71219462899849,7.56472099344481,0.95221734722378,3.11334682001467,32.2094591110832,21.4279917397863,3.84528394052082,7.29932663430308,13.1150494063463,123.387629098946,7.23838392947074,0.235863644943953,0.40668898903144,1.18427459048187,0.871957182388938
"Honduras",4.8365020159371,3.35973296593447,7.79234958919499,0.987751147649529,3.90353920950523,33.7385665088873,24.2006322709901,3.46680423408019,8.12095957914632,15.0353032587927,112.428863997245,6.6835538989018,0.249112781622455,0.445732732101743,1.18042675052843,0.707293730783381
"Hong Kong SAR, China",0.964061825313659,0.478235578559414,4.07901523419213,0.594205309216304,0.611756209963745,13.1760494554744,14.9070362299382,2.21480052892384,3.03363680981654,6.82417909137942,133.806791403544,11.3407070894206,0.140493397196276,0.255002957257379,2.94585049375947,3.64087930526502
"Hungary",2.85265757236992,0.929905671691351,4.23650041834244,0.804549470375594,1.10123501381978,12.0429527710873,13.0173347838174,2.97301822308774,4.29565076210717,8.07795861008364,116.704198076377,15.361256152124,0.25932539445623,0.458186900029733,3.80930151304523,5.37390293427935
"Iceland",4.38740910017755,1.50899609298831,5.17962267096558,0.769738173812471,1.86119806402085,15.8346972162533,16.3574045684206,2.70702760844245,5.93620328521373,10.4301062054378,136.267286388979,10.3890610271115,0.279232117311493,0.426356545632848,2.43832098656032,3.1689729213783
"India",2.35304901404604,1.94218791340461,5.96458845555107,0.789629324634306,2.40848271169222,27.5002989160195,19.7505769625265,2.42512465585911,7.17227243608212,13.6798157179541,114.827385385661,8.96438221507469,0.256689003825753,0.452632426857794,1.54384988208903,0.848592805690429
"Indonesia",2.01738715992955,1.63368092445345,5.12713885842895,0.657247653253154,1.95116624312259,22.2010875243247,17.7449316516215,1.9949121351493,6.75396026942333,12.6544413943377,126.056833173967,8.92888803007709,0.23665809339132,0.410588337968147,1.56900769530438,1.0271476396415
