"country","dose_per_1000"
"Albania",0.00209229729662018
"Algeria",0.028540567160739
"Argentina",0.0310788108192457
"Armenia",0.00208800246809479
"Australia",0.017036153150722
"Austria",0.00621246946197967
"Azerbaijan",0.0068838943214493
"Bahamas",0.00027701643988779
"Bangladesh",0.115388442186955
"Belarus",0.00679012389864491
"Belgium",0.008080004065771
"Benin",0.00757035108075781
"Bolivia",0.00767700598913838
"Botswana",0.00158121270209852
"Brazil",0.147428578791135
"Bulgaria",0.00513733072112318
"Burkina_Faso",0.0129639399038961
"Cambodia",0.0111078581761724
"Cameroon",0.0163454015628881
"Canada",0.025733180914641
"Cape_Verde",0.000381523934005665
"Chile",0.0127148398494233
"China",1
"Colombia",0.0345225474918559
"Costa_Rica",0.00344158925834754
"Croatia",0.00303214893892682
"Denmark",0.00407221324682594
"Dominican_Republic",0.00753599245255467
"Ecuador",0.0115559519523217
"Egypt",0.0671267382423701
"Estonia",0.000941283251815102
"Ethiopia",0.0714895682194142
"Fiji",0.000638497840774959
"Finland",0.00392404166269992
"France",0.0461386270435331
"Georgia",0.00282886038872493
"Germany",0.0584869748587896
"Ghana",0.0197440425359817
"Greece",0.00802989773297476
"Guatemala",0.0116332588657787
"Guinea",0.00865551108817355
"Guyana",0.000550453856004421
"Haiti",0.00766698472257913
"Honduras",0.0064143264026731
"Hungary",0.00700343371540605
"Iceland",0.000236215568896566
"India",0.937027076746438
"Indonesia",0.184793586962046
"Iran",0.0568062652958528
"Iraq",0.0258520045038435
"Ireland",0.00336428234489048
"Israel",0.00577296534288121
"Italy",0.0425932460958219
"Jamaica",0.00205579125415435
"Japan",0.0916051134228423
"Jordan",0.00655605574401104
"Kazakhstan",0.0127055343876183
"Kenya",0.0338117533709035
"Kyrgyzstan",0.00419819488357078
"Latvia",0.00142659887518441
"Lebanon",0.00418817361701153
"Lesotho",0.00155687534045464
"Liberia",0.00322112139404408
"Lithuania",0.00209873953940827
"Malaysia",0.0219916694642702
"Maldives",0.000299206387268983
"Malta",0.000306364434811303
"Mauritania",0.00299349548219829
"Mexico",0.0901133763150228
"Mongolia",0.00213095075334871
"Montenegro",0.000449525385657706
"Morocco",0.0249121528615369
"Mozambique",0.020050406970793
"Namibia",0.00173654233376687
"Nepal",0.0205121010372727
"Netherlands",0.0121243009271819
"New_Zealand",0.00330343894078076
"Nicaragua",0.00435352451523912
"Niger",0.0142423671949544
"Nigeria",0.129690936981265
"Oman",0.00300637996777447
"Pakistan",0.135559820161214
"Panama",0.00284102906954687
"Paraguay",0.00475222776334636
"Peru",0.022459805773538
"Philippines",0.0728087963814638
"Poland",0.0273902689206881
"Portugal",0.00745725392958915
"Qatar",0.00177662740000387
"Republic_of_Congo",0.00357616055214316
"Republic_of_Korea",0.0362154257356146
"Romania",0.0142280510998698
"Russia",0.102995714476936
"Rwanda",0.00832480929171835
"Sao_Tome_and_Principe",0.000140297731829475
"Saudi_Arabia",0.0225886506292997
"Senegal",0.0107206078041329
"Serbia",0.00633558787970758
"Sierra_Leone",0.0051802790063771
"Singapore",0.00396197931467421
"Slovakia",0.00389326205826794
"Slovenia",0.00148529486503143
"Solomon_Islands",0.000420177390734194
"South_Africa",0.0395775606662424
"Spain",0.0332119089868571
"Sri_Lanka",0.014827179679162
"Suriname",0.000395840029090305
"Sweden",0.00698911762032141
"Switzerland",0.00595549555521038
"Syrian_Arab_Republic",0.0134106020705368
"Tajikistan",0.00611941484392951
"Tanzania",0.0385675601580211
"Thailand",0.0491457228160618
"Tunisia",0.00806998279921176
"Turkey",0.0560267539184942
"Uganda",0.0287359818586443
"Ukraine",0.0319664087144934
"United_Arab_Emirates",0.00655247672023988
"United_Kingdom",0.0468114835125112
"Uruguay",0.00245664191652428
"USA",0.229006699216695
"Uzbekistan",0.0221727680670909
"Venezuela",0.0223008971180985
"Vietnam",0.0669792824629983
"Yemen",0.019266600764909
"Zambia",0.0115251723478897
"Zimbabwe",0.0112932516075185
