"country","dose_per_1000"
"Albania",0.00718619032334131
"Algeria",0.0581259520580025
"Argentina",0.0622259469356501
"Armenia",0.00717438710751952
"Australia",0.0384677892892455
"Austria",0.0171637197027428
"Azerbaijan",0.0186323380757909
"Bahamas",0.00142562215148364
"Bangladesh",0.177717357943123
"Belarus",0.018429016509596
"Belgium",0.0211801613117526
"Benin",0.0201044787016426
"Bolivia",0.0203307548454633
"Botswana",0.00574370644624182
"Brazil",0.216204805775586
"Bulgaria",0.0147431410266775
"Burkina_Faso",0.0309164490975859
"Cambodia",0.0273214824892276
"Cameroon",0.0372148673745953
"Canada",0.053505050540236
"Cape_Verde",0.00184169381698413
"Chile",0.0304402850875999
"China",1
"Colombia",0.0676834158512827
"Costa_Rica",0.0107005778268618
"Croatia",0.009669419986234
"Denmark",0.0122423392417809
"Dominican_Republic",0.0200314489168955
"Ecuador",0.0281997060920748
"Egypt",0.11521696629386
"Estonia",0.00379294255367082
"Ethiopia",0.121169729739606
"Fiji",0.00278052975141663
"Finland",0.0118846634480239
"France",0.0853594746613176
"Georgia",0.00914722183544284
"Germany",0.103192308245504
"Ghana",0.0432861402633456
"Greece",0.0210750207739518
"Guatemala",0.0283505255305368
"Guinea",0.022378664924755
"Guyana",0.00246931636531069
"Haiti",0.0203095208880312
"Honduras",0.0176084384945153
"Hungary",0.0188907333604623
"Iceland",0.00125500892626049
"India",0.949296134634076
"Indonesia",0.259029672457842
"Iran",0.100813104799165
"Iraq",0.0537026081421271
"Ireland",0.0105078520471766
"Israel",0.0161852406179917
"Italy",0.0800705094386309
"Jamaica",0.00708570734885383
"Japan",0.147752818258044
"Jordan",0.0179190140530226
"Kazakhstan",0.0304224614012411
"Kenya",0.0665662595442793
"Kyrgyzstan",0.0125444052631735
"Latvia",0.00528982739989292
"Lebanon",0.0125204443239897
"Lesotho",0.00567287314191716
"Liberia",0.0101485892142256
"Lithuania",0.00720388606704547
"Malaysia",0.0471852825007311
"Maldives",0.00151627050937876
"Malta",0.00154522127168428
"Mauritania",0.00957068198320883
"Mexico",0.14582480673033
"Mongolia",0.00729220267334224
"Montenegro",0.00209992303639645
"Morocco",0.0521349556050566
"Mozambique",0.0438226416676463
"Namibia",0.00619082175509707
"Nepal",0.0446280712378435
"Netherlands",0.0293038960898681
"New_Zealand",0.0103555465953366
"Nicaragua",0.0129143572311535
"Niger",0.0333323353713262
"Nigeria",0.195131643463582
"Oman",0.00960362282573394
"Pakistan",0.202164449347567
"Panama",0.00917868661168843
"Paraguay",0.0138521695215826
"Peru",0.0479871322616402
"Philippines",0.122955251182392
"Poland",0.0562441084506201
"Portugal",0.0198638371155984
"Qatar",0.00630488376677572
"Republic_of_Congo",0.0110340159297347
"Republic_of_Korea",0.0703258315353102
"Romania",0.0333055287675506
"Russia",0.162276384723165
"Rwanda",0.0216919919518258
"Sao_Tome_and_Principe",0.00082725713184649
"Saudi_Arabia",0.0482072359037673
"Senegal",0.0265567867779069
"Serbia",0.0174353044560399
"Sierra_Leone",0.0148416614562553
"Singapore",0.0119764957034262
"Slovakia",0.0118100275276929
"Slovenia",0.00546323829178653
"Solomon_Islands",0.00198951007987866
"South_Africa",0.0755021325873046
"Spain",0.0656198255222238
"Sri_Lanka",0.0344228512672559
"Suriname",0.0018967747859995
"Sweden",0.018859834590098
"Switzerland",0.0165933595562809
"Syrian_Arab_Republic",0.0317657139521892
"Tajikistan",0.0169577378226535
"Tanzania",0.0739567354368769
"Thailand",0.0897818565107759
"Tunisia",0.0211591436609413
"Turkey",0.0997048693656097
"Uganda",0.0584441211915551
"Ukraine",0.0636436499445127
"United_Arab_Emirates",0.0179111878744067
"United_Kingdom",0.086353893507584
"Uruguay",0.0081709675581867
"USA",0.307523670547621
"Uzbekistan",0.047495879200768
"Venezuela",0.0477153229200676
"Vietnam",0.115014446185607
"Yemen",0.0424467143374408
"Zambia",0.0281396014992782
"Zimbabwe",0.0276856805355425
