"country","dose_per_1000"
"Albania",0.0457416363570455
"Algeria",0.168939536996936
"Argentina",0.176291834238701
"Armenia",0.0456946656415691
"Australia",0.130522615476101
"Austria",0.0788192201304966
"Azerbaijan",0.082969237199394
"Bahamas",0.0166438108583278
"Bangladesh",0.3396887430972
"Belarus",0.0824022080932599
"Belgium",0.0898888428325285
"Benin",0.0870077644854631
"Bolivia",0.0876185253764201
"Botswana",0.0397644653189066
"Brazil",0.383964293640873
"Bulgaria",0.0716751750686609
"Burkina_Faso",0.113859298715107
"Cambodia",0.105393824184211
"Cameroon",0.12784913594893
"Canada",0.160415650466658
"Cape_Verde",0.0195326376612496
"Chile",0.112760098658272
"China",1
"Colombia",0.185802442104123
"Costa_Rica",0.0586650599449752
"Croatia",0.0550649520014939
"Denmark",0.0638138954055145
"Dominican_Republic",0.0868100941858415
"Ecuador",0.10749861372279
"Egypt",0.259088282719173
"Estonia",0.0306803398256131
"Ethiopia",0.26737533210716
"Fiji",0.0252685148114201
"Finland",0.0626421715994897
"France",0.214799038739779
"Georgia",0.0531870321481179
"Germany",0.241840804784448
"Ghana",0.140513495921145
"Greece",0.0896096966459253
"Guatemala",0.107857586037231
"Guinea",0.0930349992646506
"Guyana",0.0234617530462756
"Haiti",0.0875613197855031
"Honduras",0.0800894899638717
"Hungary",0.0836865205120039
"Iceland",0.0153693060642491
"India",0.968001589227228
"Indonesia",0.429876246101184
"Iran",0.238340649692521
"Iraq",0.160785585497717
"Ireland",0.0580024339566063
"Israel",0.0759800325275083
"Italy",0.206381312370626
"Jamaica",0.0453408342904534
"Japan",0.302663366502856
"Jordan",0.0809694741492807
"Kazakhstan",0.112718828895701
"Kenya",0.183879725285045
"Kyrgyzstan",0.064793478711756
"Latvia",0.0377703438584349
"Lebanon",0.0647161001375356
"Lesotho",0.039457259667324
"Liberia",0.0567549239629838
"Lithuania",0.0458120021327192
"Malaysia",0.148295884852784
"Maldives",0.0172975832782786
"Malta",0.0175032692606639
"Mauritania",0.0547128456781247
"Mexico",0.300188901052359
"Mongolia",0.0461622221448309
"Montenegro",0.0212020137170436
"Morocco",0.157835841498491
"Mozambique",0.1415994596416
"Namibia",0.041671841017249
"Nepal",0.143220463053548
"Netherlands",0.110110403355822
"New_Zealand",0.0574755508088505
"Nicaragua",0.0659812436624161
"Niger",0.119341389278634
"Nigeria",0.360126279215035
"Oman",0.0548304656899289
"Pakistan",0.368184492016181
"Panama",0.0533013045764067
"Paraguay",0.0689364037598884
"Peru",0.149865959355479
"Philippines",0.26983105155164
"Poland",0.16550005716219
"Portugal",0.086355393170254
"Qatar",0.0421500581257472
"Republic_of_Congo",0.0598010079525685
"Republic_of_Korea",0.190303509519963
"Romania",0.119281394609008
"Russia",0.320929454050164
"Rwanda",0.0912403928735423
"Sao_Tome_and_Principe",0.0118447343503126
"Saudi_Arabia",0.15029521159804
"Senegal",0.103540367993034
"Serbia",0.0795964061984433
"Sierra_Leone",0.0719741551279145
"Singapore",0.0629442556129963
"Slovakia",0.0623960099547074
"Slovenia",0.0385395234146899
"Solomon_Islands",0.0204982289657959
"South_Africa",0.198941098484558
"Spain",0.182241348181079
"Sri_Lanka",0.121766907159384
"Suriname",0.0198957289157825
"Sweden",0.0836009426999565
"Switzerland",0.0771718572745945
"Syrian_Arab_Republic",0.115804153943357
"Tajikistan",0.0782266888212042
"Tanzania",0.196386252466971
"Thailand",0.221688346144
"Tunisia",0.0898330829884612
"Turkey",0.236699712544173
"Uganda",0.169516907294359
"Ukraine",0.178791523049873
"United_Arab_Emirates",0.0809473700637635
"United_Kingdom",0.216359616177583
"Uruguay",0.0495645227609858
"USA",0.478546444158448
"Uzbekistan",0.148905231832501
"Venezuela",0.149334848974037
"Vietnam",0.258803559602642
"Yemen",0.138804181366805
"Zambia",0.107355355469067
"Zimbabwe",0.106269711618685
