"country","dose_per_1000"
"Albania",0.0847714003856331
"Algeria",0.241093243493057
"Argentina",0.249451291709725
"Armenia",0.0847017538633027
"Australia",0.196132071036956
"Austria",0.131010380133571
"Azerbaijan",0.136500322621563
"Bahamas",0.0377574118748046
"Bangladesh",0.421565366157045
"Belarus",0.135753513802023
"Belgium",0.145534055505069
"Benin",0.141790263070645
"Bolivia",0.142585955989583
"Botswana",0.0757872446143929
"Brazil",0.464978285273179
"Bulgaria",0.121421336785087
"Burkina_Faso",0.175830739910818
"Cambodia",0.165292112604406
"Cameroon",0.192911553242918
"Canada",0.231311587561531
"Cape_Verde",0.0429149602934004
"Chile",0.174471444906036
"China",1
"Colombia",0.260160365642583
"Costa_Rica",0.103443597321738
"Croatia",0.0983332089694728
"Denmark",0.110645104915586
"Dominican_Republic",0.141532501274073
"Ecuador",0.167927681137074
"Egypt",0.339436247760695
"Estonia",0.061586869977868
"Ethiopia",0.348094426470183
"Fiji",0.0527307287207055
"Finland",0.109016803512229
"France",0.292163438269263
"Georgia",0.095641109547322
"Germany",0.321235596168145
"Ghana",0.208053214979595
"Greece",0.145172382958853
"Guatemala",0.168376142996972
"Guinea",0.149595003007303
"Guyana",0.049692216345326
"Haiti",0.142511476337982
"Honduras",0.132696791575815
"Hungary",0.137443564274441
"Iceland",0.0354261051522813
"India",0.974318292260838
"Indonesia",0.508949577520055
"Iran",0.317510794775808
"Iraq",0.231738231938813
"Ireland",0.102507814566386
"Israel",0.127221227073125
"Italy",0.282967329277835
"Jamaica",0.0841766437252866
"Japan",0.384386287812201
"Jordan",0.133861921594689
"Kazakhstan",0.174420358333656
"Kenya",0.258004378924621
"Kyrgyzstan",0.112001809195984
"Latvia",0.0727311996318837
"Lebanon",0.111894791317512
"Lesotho",0.0753184780908188
"Liberia",0.1007402065425
"Lithuania",0.0848757095230754
"Malaysia",0.217221735792556
"Maldives",0.0389393182962769
"Malta",0.0393093026099966
"Mauritania",0.0978298624306956
"Mexico",0.381870143805888
"Mongolia",0.0853943948590436
"Montenegro",0.0458249172001047
"Morocco",0.228330803014084
"Mozambique",0.209338581412138
"Namibia",0.0786817752411387
"Nepal",0.211253570946963
"Netherlands",0.171183807907956
"New_Zealand",0.101762206124556
"Nicaragua",0.113641353525702
"Niger",0.182571452783085
"Nigeria",0.441737075038515
"Oman",0.0979980756226057
"Pakistan",0.449627011363382
"Panama",0.0958054623269907
"Paraguay",0.117695240012426
"Peru",0.219059654572996
"Philippines",0.350649755714148
"Poland",0.237158403710727
"Portugal",0.140939125567028
"Qatar",0.0794032982109416
"Republic_of_Congo",0.105042924224979
"Republic_of_Korea",0.26519017993755
"Romania",0.182498024009989
"Russia",0.402835431315525
"Rwanda",0.147282015031795
"Sao_Tome_and_Principe",0.0287620780168348
"Saudi_Arabia",0.21956146270183
"Senegal",0.162962531822216
"Serbia",0.132042812966249
"Sierra_Leone",0.121826357805917
"Singapore",0.109437176971202
"Slovakia",0.108673950547925
"Slovenia",0.0739137219451607
"Solomon_Islands",0.044603924489653
"South_Africa",0.274776513893208
"Spain",0.256163669403418
"Sri_Lanka",0.185533962570889
"Suriname",0.043551977980334
"Sweden",0.13733111297189
"Switzerland",0.128815214770154
"Syrian_Arab_Republic",0.178229385770667
"Tajikistan",0.130221879201053
"Tanzania",0.271949876699507
"Thailand",0.299636206942312
"Tunisia",0.145461828879405
"Turkey",0.315760778700601
"Uganda",0.241752189631356
"Ukraine",0.252276931058931
"United_Arab_Emirates",0.133832686121167
"United_Kingdom",0.293860329931728
"Uruguay",0.09039340439538
"USA",0.55454816792378
"Uzbekistan",0.217935493210188
"Venezuela",0.218438373277379
"Vietnam",0.339137798226041
"Yemen",0.206026004032114
"Zambia",0.167748625923667
"Zimbabwe",0.166390145548174
