"country","dose_per_1000"
"Albania",0.0246816412976797
"Algeria",0.118379788447124
"Argentina",0.124588694675555
"Armenia",0.0246512306163642
"Australia",0.0868606192788939
"Austria",0.0474196735834654
"Azerbaijan",0.0504313410345144
"Bahamas",0.00733674333416487
"Bangladesh",0.273714236154708
"Belarus",0.050018034218601
"Belgium",0.0555196791412822
"Benin",0.0533911914458188
"Bolivia",0.0538412492019848
"Botswana",0.0208638367860419
"Brazil",0.317065513509989
"Bulgaria",0.0423099502702407
"Burkina_Faso",0.0737296556362748
"Cambodia",0.0672013806415367
"Cameroon",0.0847300293223269
"Canada",0.111248991829238
"Cape_Verde",0.00889023155089197
"Chile",0.0728763371924332
"China",1
"Colombia",0.132697182395892
"Costa_Rica",0.0332702008384652
"Croatia",0.0308354519363661
"Denmark",0.0368042784173123
"Dominican_Republic",0.0532456671415809
"Ecuador",0.0688150510628972
"Egypt",0.197759487047167
"Estonia",0.0152838300136598
"Ethiopia",0.205374067445857
"Fiji",0.0121086481500538
"Finland",0.0359948332392606
"France",0.157920605387355
"Georgia",0.0295778708770128
"Germany",0.182068785515836
"Ghana",0.0948990023437904
"Greece",0.0553128464885138
"Guatemala",0.0690908976694396
"Guinea",0.0578596270876173
"Guyana",0.011077265143079
"Haiti",0.0537990688160159
"Honduras",0.0483382177255456
"Hungary",0.0509549774292955
"Iceland",0.00666783909439601
"India",0.961725838660108
"Indonesia",0.36308820190496
"Iran",0.178911288153095
"Iraq",0.11155692475754
"Ireland",0.0328197646113283
"Israel",0.045377375110232
"Italy",0.150523547027583
"Jamaica",0.024422347615373
"Japan",0.238315247779072
"Jordan",0.0489762560249334
"Kazakhstan",0.0728443314129267
"Kenya",0.131051083364682
"Kyrgyzstan",0.0374832774015701
"Latvia",0.0196146754405934
"Lebanon",0.0374295672541823
"Lesotho",0.0206705629205274
"Liberia",0.0319745363305877
"Lithuania",0.0247272105435264
"Malaysia",0.101240648796177
"Maldives",0.00768391436625614
"Malta",0.00779368786698833
"Mauritania",0.03059899511071
"Mexico",0.235979109068105
"Mongolia",0.0249542227785111
"Montenegro",0.009809627886391
"Morocco",0.109105528175277
"Mozambique",0.0957797976633774
"Namibia",0.0220704518733192
"Nepal",0.0970970618168741
"Netherlands",0.0708262135032128
"New_Zealand",0.0324623361323101
"Nicaragua",0.0383093335319568
"Niger",0.0780098256208539
"Nigeria",0.293593054126049
"Oman",0.0306779490176129
"Pakistan",0.301493942168114
"Panama",0.0296541449781876
"Paraguay",0.0403773998238554
"Peru",0.102528262528844
"Philippines",0.207639660929403
"Poland",0.115493562497146
"Portugal",0.0529111692696194
"Qatar",0.0223747305216983
"Republic_of_Congo",0.0340447543566456
"Republic_of_Korea",0.136563977384619
"Romania",0.0779627679644959
"Russia",0.255676900466742
"Rwanda",0.0565229182254277
"Sao_Tome_and_Principe",0.00487787188906717
"Saudi_Arabia",0.102880762185373
"Senegal",0.0657857219340979
"Serbia",0.0479813155853244
"Sierra_Leone",0.0425218245022958
"Singapore",0.0362032302397272
"Slovakia",0.0358251636076394
"Slovenia",0.0200949813639939
"Solomon_Islands",0.00942018881840015
"South_Africa",0.144035456689811
"Spain",0.129651129155842
"Sri_Lanka",0.0799162561598222
"Suriname",0.0090889104800027
"Sweden",0.0508924559706437
"Switzerland",0.0462328581746869
"Syrian_Arab_Republic",0.0752434959731761
"Tajikistan",0.0469922172946192
"Tanzania",0.14181863447078
"Thailand",0.164017971384625
"Tunisia",0.0554783537466875
"Turkey",0.177434177066107
"Uganda",0.118865446068817
"Ukraine",0.126711580723273
"United_Arab_Emirates",0.0489602122631502
"United_Kingdom",0.159298410654432
"Uruguay",0.0271772252959845
"USA",0.412960879618614
"Uzbekistan",0.101740050418067
"Venezuela",0.102092396969923
"Vietnam",0.197498724156826
"Yemen",0.0935153834362859
"Zambia",0.0687050179065799
"Zimbabwe",0.0678721180891621
