"country","dose_per_1000"
"Albania",0.539588070374707
"Algeria",0.700722818065205
"Argentina",0.70671846607972
"Armenia",0.539477207465079
"Australia",0.665483287796961
"Austria",0.60162576469236
"Azerbaijan",0.607831802928553
"Bahamas",0.440809102952159
"Bangladesh",0.805779531164465
"Belarus",0.606998712485865
"Belgium",0.617648168468702
"Benin",0.613637090454602
"Bolivia",0.614496180695533
"Botswana",0.524685460214698
"Brazil",0.825768225746908
"Bulgaria",0.590301317432572
"Burkina_Faso",0.647550586278923
"Cambodia",0.637621617411658
"Cameroon",0.662734469759518
"Canada",0.693504601986209
"Cape_Verde",0.455147517968305
"Chile",0.646295436591362
"China",1
"Colombia",0.714184274938267
"Costa_Rica",0.567121228030295
"Croatia",0.559983270947545
"Denmark",0.576743954955802
"Dominican_Republic",0.613358016034329
"Ecuador",0.640148264984631
"Egypt",0.763289968082111
"Estonia",0.498163648138612
"Ethiopia",0.768111500142226
"Fiji",0.47919904436098
"Finland",0.574610239718348
"France",0.735201639233915
"Georgia",0.556110572115453
"Germany",0.752845598897642
"Ghana",0.675372865230303
"Greece",0.617264074747083
"Guatemala",0.64057522709242
"Guinea",0.621912479657551
"Guyana",0.472141409093787
"Haiti",0.614415919584199
"Honduras",0.603552572845089
"Hungary",0.608879149444224
"Iceland",0.433841259099278
"India",0.993516797248102
"Indonesia",0.844634252760029
"Iran",0.750653689934577
"Iraq",0.693824165967442
"Ireland",0.565834265435859
"Israel",0.597227634692092
"Italy",0.729346786773351
"Jamaica",0.538639131757555
"Japan",0.787393765333086
"Jordan",0.604873090007199
"Kazakhstan",0.646248121334988
"Kenya",0.712700017152684
"Kyrgyzstan",0.578503857900891
"Latvia",0.519314187715903
"Lebanon",0.578365618055422
"Lesotho",0.523872237829163
"Liberia",0.563379070888049
"Lithuania",0.539753981323292
"Malaysia",0.682693581798852
"Maldives",0.444218954904828
"Malta",0.445270409254545
"Mauritania",0.559265282795264
"Mexico",0.78610204521501
"Mongolia",0.540576723109621
"Montenegro",0.462674348640071
"Morocco",0.691259520901152
"Mozambique",0.676413581702954
"Namibia",0.529625073780247
"Nepal",0.67795522892962
"Netherlands",0.6432290804924
"New_Zealand",0.564802523428993
"Nicaragua",0.580609449072547
"Niger",0.653669494652182
"Nigeria",0.815250291553263
"Oman",0.559505534589099
"Pakistan",0.818866488691935
"Panama",0.556349327917083
"Paraguay",0.585719556310095
"Peru",0.684133094465097
"Philippines",0.769517295119999
"Poland",0.697846058046747
"Portugal",0.612714126207524
"Qatar",0.530835104780811
"Republic_of_Congo",0.569300677735205
"Republic_of_Korea",0.71761144988392
"Romania",0.653603759580863
"Russia",0.796676332571136
"Rwanda",0.619494463420029
"Sao_Tome_and_Principe",0.411817753341039
"Saudi_Arabia",0.684524550659169
"Senegal",0.635363029987723
"Serbia",0.602807562262312
"Sierra_Leone",0.590792964873639
"Singapore",0.575163370940751
"Slovakia",0.574157925060346
"Slovenia",0.521412295314852
"Solomon_Islands",0.459561108138612
"South_Africa",0.724010562860099
"Spain",0.711425428147176
"Sri_Lanka",0.656305214808632
"Suriname",0.456827217463383
"Sweden",0.608754570547088
"Switzerland",0.599089613849519
"Syrian_Arab_Republic",0.649747814832096
"Tajikistan",0.600718476043708
"Tanzania",0.72214135505555
"Thailand",0.739858338237077
"Tunisia",0.617571521549734
"Turkey",0.749617205525731
"Uganda",0.701201124808229
"Ukraine",0.708711344709153
"United_Arab_Emirates",0.604840061197584
"United_Kingdom",0.736266838834115
"Uruguay",0.548320124598815
"USA",0.862948381833302
"Uzbekistan",0.68325369878549
"Venezuela",0.6836475053969
"Vietnam",0.763122131936898
"Yemen",0.67372165964627
"Zambia",0.639977554975136
"Zimbabwe",0.638677917304409
