"country","dose_per_1000"
"Albania",0.00387758256991713
"Algeria",0.0407301809288065
"Argentina",0.0439762257687207
"Armenia",0.0038704183220381
"Australia",0.0255996708904878
"Austria",0.010326135991128
"Azerbaijan",0.0113253276453823
"Bahamas",0.000628427221744228
"Bangladesh",0.143201009363197
"Belarus",0.0111863892937055
"Belgium",0.0130818878420756
"Benin",0.0123368538155825
"Bolivia",0.0124931712031944
"Botswana",0.00301363926008452
"Brazil",0.178535058863261
"Bulgaria",0.00870289557114194
"Burkina_Faso",0.0200199647388042
"Cambodia",0.0174207678548656
"Cameroon",0.0246635753966732
"Canada",0.0371059987791584
"Cape_Verde",0.000838242369657903
"Chile",0.0196734173406559
"China",1
"Colombia",0.0483384312750935
"Costa_Rica",0.00606852483780362
"Croatia",0.00541471343205688
"Denmark",0.00706069515221535
"Dominican_Republic",0.01228644976596
"Ecuador",0.0180519929279182
"Egypt",0.0879439545249583
"Estonia",0.00188950609971684
"Ethiopia",0.0930718628821167
"Fiji",0.00133242719969612
"Finland",0.00682904931284088
"France",0.0627564256951465
"Georgia",0.00508686676817508
"Germany",0.0776878751027163
"Ghana",0.0292342845744165
"Greece",0.0130088531983089
"Guatemala",0.0181606443299131
"Guinea",0.0139175709947798
"Guyana",0.00116586650821614
"Haiti",0.0124784929527342
"Honduras",0.0106276183571492
"Hungary",0.0115021736608959
"Iceland",0.000544474652749685
"India",0.94314165532165
"Indonesia",0.218785333839105
"Iran",0.0756757291112547
"Iraq",0.0372601673044877
"Ireland",0.00594570274442285
"Israel",0.00966627297120559
"Italy",0.0583991687743707
"Jamaica",0.00381663925427475
"Japan",0.116339647906777
"Jordan",0.0108387294001342
"Kazakhstan",0.0196604585269382
"Kenya",0.0474417743189979
"Kyrgyzstan",0.00725698683981812
"Latvia",0.00274708241933272
"Lebanon",0.00724139451977278
"Lesotho",0.0029718607477771
"Liberia",0.00571750276233487
"Lithuania",0.00388832618568719
"Malaysia",0.0322130895186149
"Maldives",0.000673556101029247
"Malta",0.000688041308031689
"Mauritania",0.00535255016588282
"Mexico",0.114633178813796
"Mongolia",0.00394199502540657
"Montenegro",0.000971580523059009
"Morocco",0.0360387844337543
"Mozambique",0.0296422300100977
"Namibia",0.00327881442880365
"Nepal",0.0302558342527396
"Netherlands",0.0188491181367307
"New_Zealand",0.00584883884853263
"Nicaragua",0.00749819783710609
"Niger",0.0217883308177519
"Nigeria",0.159081129224953
"Oman",0.00537328012310434
"Pakistan",0.165545692775581
"Panama",0.00510655612757439
"Paraguay",0.00811348658611359
"Peru",0.0328295852886618
"Philippines",0.0946161923106743
"Poland",0.039249729370619
"Portugal",0.0121708536014125
"Qatar",0.00334685363496722
"Republic_of_Congo",0.00628167274693903
"Republic_of_Korea",0.0504666219323463
"Romania",0.0217686188172997
"Russia",0.129281755044154
"Rwanda",0.0134380689147079
"Sao_Tome_and_Principe",0.000340679173472374
"Saudi_Arabia",0.0329990364955469
"Senegal",0.0168732005139488
"Serbia",0.0105101333764467
"Sierra_Leone",0.00876834917539189
"Singapore",0.00688844164084006
"Slovakia",0.00678082090020571
"Slovenia",0.0028485996175724
"Solomon_Islands",0.000914301456961977
"South_Africa",0.0546643415116722
"Spain",0.0466836124670911
"Sri_Lanka",0.022591896795282
"Suriname",0.000866498347642856
"Sweden",0.0114810105064842
"Switzerland",0.00994090936903857
"Syrian_Arab_Republic",0.0206397032270163
"Tajikistan",0.0101868264219732
"Tanzania",0.0534072171438711
"Thailand",0.0664258551619023
"Tunisia",0.0130672845453769
"Turkey",0.0747404855511564
"Uganda",0.0409810835179469
"Ukraine",0.0451049767343742
"United_Arab_Emirates",0.0108334039700776
"United_Kingdom",0.0635795081938467
"Uruguay",0.00448030594959781
"USA",0.265377053874507
"Uzbekistan",0.0324517351409936
"Venezuela",0.0326204614835118
"Vietnam",0.0877700693767019
"Yemen",0.0285972708299517
"Zambia",0.0180087133654828
"Zimbabwe",0.0176822327835955
