"country","dose_per_1000"
"Albania",0.2911552856907
"Algeria",0.491012467757242
"Argentina",0.499450990298072
"Armenia",0.29103565737432
"Australia",0.442868006337053
"Austria",0.361953560741667
"Azerbaijan",0.369459500651375
"Bahamas",0.194312665245487
"Bangladesh",0.649280652843626
"Belarus",0.368447436959497
"Belgium",0.381489260012742
"Benin",0.37655047878159
"Bolivia",0.377605556089397
"Botswana",0.275294832160709
"Brazil",0.681893162653197
"Bulgaria",0.34845564536263
"Burkina_Faso",0.419321761790178
"Cambodia",0.406561326990659
"Cameroon",0.439216977407429
"Canada",0.48094863297605
"Cape_Verde",0.207159263112709
"Chile",0.41769779135882
"China",1
"Colombia",0.510059178569098
"Costa_Rica",0.32162648728259
"Croatia",0.313581263741112
"Denmark",0.33263358957806
"Dominican_Republic",0.376208055833568
"Ecuador",0.409789801162833
"Egypt",0.582611575374791
"Estonia",0.248167020326771
"Ethiopia",0.58999527665074
"Fiji",0.229631724116476
"Finland",0.330176927589177
"France",0.540521450332235
"Georgia",0.309258968418576
"Germany",0.566776495779549
"Ghana",0.456128507089389
"Greece",0.381014937973372
"Guatemala",0.410336621564505
"Guinea",0.386775132353804
"Guyana",0.222917510181067
"Haiti",0.377506922238496
"Honduras",0.364275708187926
"Hungary",0.370733818627921
"Iceland",0.188218238096847
"India",0.987075626414125
"Indonesia",0.713407020935493
"Iran",0.563480962212396
"Iraq",0.481391973280416
"Ireland",0.320168415941339
"Israel",0.356680847639911
"Italy",0.531946735376612
"Jamaica",0.290132114260532
"Japan",0.619988941685415
"Jordan",0.365871455014857
"Kazakhstan",0.417636634329002
"Kenya",0.507941314449436
"Kyrgyzstan",0.334666713606214
"Latvia",0.269687225563028
"Lebanon",0.33450678814863
"Lesotho",0.274442121568135
"Liberia",0.317395977514681
"Lithuania",0.291334360354345
"Malaysia",0.466070526629346
"Maldives",0.197330479896738
"Malta",0.19826573735771
"Mauritania",0.312777656540066
"Mexico",0.617956425491222
"Mongolia",0.292223193567936
"Montenegro",0.214067552889514
"Morocco",0.47783972523649
"Mozambique",0.457535333512219
"Namibia",0.280502718776733
"Nepal",0.459623292433013
"Netherlands",0.413743649991098
"New_Zealand",0.319001890471759
"Nicaragua",0.337107332352326
"Niger",0.427283808238839
"Nigeria",0.664633037877681
"Oman",0.313046443235833
"Pakistan",0.670542326302659
"Panama",0.30952457467379
"Paraguay",0.343067398644095
"Peru",0.468038090942389
"Philippines",0.5921568674888
"Poland",0.486989120731384
"Portugal",0.37541860045425
"Qatar",0.281785908467655
"Republic_of_Congo",0.324103261669764
"Republic_of_Korea",0.514966193004502
"Romania",0.427197874538239
"Russia",0.634693178878996
"Rwanda",0.383773390208069
"Sao_Tome_and_Principe",0.169593861966861
"Saudi_Arabia",0.468573860455137
"Senegal",0.40368617987518
"Serbia",0.363376957120632
"Sierra_Leone",0.349036327344185
"Singapore",0.330812903271928
"Slovakia",0.329657322909601
"Slovenia",0.271870781705502
"Solomon_Islands",0.211196412113589
"South_Africa",0.524191295132997
"Spain",0.506126139814393
"Sri_Lanka",0.430736534985005
"Suriname",0.208691106615337
"Sweden",0.370582127161969
"Switzerland",0.358908365422365
"Syrian_Arab_Republic",0.422172222879084
"Tajikistan",0.360862687460276
"Tanzania",0.521488136681465
"Thailand",0.547390360658928
"Tunisia",0.381394584229253
"Turkey",0.561925954820206
"Uganda",0.491683017432325
"Ukraine",0.502271770119456
"United_Arab_Emirates",0.365831499629497
"United_Kingdom",0.54208885796678
"Uruguay",0.30065495904006
"USA",0.744679909708715
"Uzbekistan",0.466835616904054
"Venezuela",0.467373911635405
"Vietnam",0.582355388251917
"Yemen",0.453900874676525
"Zambia",0.409571270871953
"Zimbabwe",0.407909482052298
