Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,SPQT,-3.7847399712,-73.3087997437,306,-5,U,America/Lima,airport,OurAirports
Rodríguez Ballón International Airport,Arequipa,Peru,AQP,SPQU,-16.3411006927,-71.5830993652,8405,-5,U,America/Lima,airport,OurAirports
Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,\N,SPRM,-11.1286001205,-75.3505020142,2600,-5,U,America/Lima,airport,OurAirports
Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,SPRU,-8.081410408,-79.1088027954,106,-5,U,America/Lima,airport,OurAirports
Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,PIO,SPSO,-13.7448997498,-76.2202987671,39,-5,U,America/Lima,airport,OurAirports
Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,SPST,-6.5087399483,-76.3731994629,869,-5,U,America/Lima,airport,OurAirports
Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,SPTN,-18.0533008575,-70.2758026123,1538,-5,U,America/Lima,airport,OurAirports
Padre Aldamiz International Airport,Puerto Maldonado,Peru,PEM,SPTU,-12.6135997772,-69.2285995483,659,-5,U,America/Lima,airport,OurAirports
Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,PIU,SPUR,-5.2057499886,-80.6164016724,120,-5,U,America/Lima,airport,OurAirports
Capitan Montes Airport,Talara,Peru,TYL,SPYL,-4.5766401291,-81.2540969849,282,-5,U,America/Lima,airport,OurAirports
Alejandro Velasco Astete International Airport,Cuzco,Peru,CUZ,SPZO,-13.5356998444,-71.9387969971,10860,-5,U,America/Lima,airport,OurAirports
Angel S Adami Airport,Montevideo,Uruguay,\N,SUAA,-34.7891998291,-56.2647018433,174,-3,S,America/Montevideo,airport,OurAirports
Santa Bernardina International Airport,Durazno,Uruguay,\N,SUDU,-33.3588981628,-56.4991989136,305,-3,S,America/Montevideo,airport,OurAirports
Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,MVD,SUMU,-34.8384017944,-56.0307998657,105,-3,S,America/Montevideo,airport,OurAirports
Nueva Hesperides International Airport,Salto,Uruguay,STY,SUSO,-31.4384994507,-57.9852981567,187,-3,S,America/Montevideo,airport,OurAirports
Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,AGV,SVAC,9.5533752441,-69.2378692627,640,-4,U,America/Caracas,airport,OurAirports
Anaco Airport,Anaco,Venezuela,AAO,SVAN,9.4302253723,-64.4707260132,721,-4,U,America/Caracas,airport,OurAirports
San Fernando de Atabapo Airport,San Fernando Deatabapo,Venezuela,\N,SVAT,4.0510401726,-67.6996994019,301,-4,U,America/Caracas,airport,OurAirports
General Jose Antonio Anzoategui International Airport,Barcelona,Venezuela,BLA,SVBC,10.1070995331,-64.689201355,26,-4,U,America/Caracas,airport,OurAirports
Barinas Airport,Barinas,Venezuela,BNS,SVBI,8.6195697784,-70.2208023071,666,-4,U,America/Caracas,airport,OurAirports
El Libertador Airbase,Maracaibo,Venezuela,\N,SVBL,10.1833753586,-67.5573196411,1450,-4,U,America/Caracas,airport,OurAirports
Barquisimeto International Airport,Barquisimeto,Venezuela,BRM,SVBM,10.0427465439,-69.3586196899,2042,-4,U,America/Caracas,airport,OurAirports
"Aeropuerto \""General Tomas de Heres\"". Ciudad Bolivar",Ciudad Bolivar,Venezuela,CBL,SVCB,8.1221609116,-63.5369567871,197,-4,U,America/Caracas,airport,OurAirports
Caicara del Orinoco Airport,Caicara De Orinoco,Venezuela,\N,SVCD,7.6255102158,-66.1628036499,141,-4,U,America/Caracas,airport,OurAirports
San Carlos Airport,San Carlos,Venezuela,\N,SVCJ,9.6477203369,-68.5746994019,512,-4,U,America/Caracas,airport,OurAirports
Calabozo Airport,Calabozo,Venezuela,\N,SVCL,8.9246559143,-67.4170913696,328,-4,U,America/Caracas,airport,OurAirports
Canaima Airport,Canaima,Venezuela,CAJ,SVCN,6.2319889069,-62.8544311523,1450,-4,U,America/Caracas,airport,OurAirports
Carora Airport,Carora,Venezuela,\N,SVCO,10.1756029129,-70.0652160645,1437,-4,U,America/Caracas,airport,OurAirports
General Francisco Bermúdez Airport,Carupano,Venezuela,CUP,SVCP,10.6600141525,-63.261680603,33,-4,U,America/Caracas,airport,OurAirports
José Leonardo Chirinos Airport,Coro,Venezuela,CZE,SVCR,11.4149436951,-69.6809005737,52,-4,U,America/Caracas,airport,OurAirports
Oscar Machado Zuluaga Airport,Caracas,Venezuela,\N,SVCS,10.286110878,-66.8161087036,2145,-4,U,America/Caracas,airport,OurAirports
Cumaná (Antonio José de Sucre) Airport,Cumana,Venezuela,CUM,SVCU,10.4503326416,-64.1304702759,14,-4,U,America/Caracas,airport,OurAirports
Capitán Manuel Ríos Airbase,Carrizal,Venezuela,\N,SVCZ,9.3726501465,-66.9227981567,595,-4,U,America/Caracas,airport,OurAirports
El Dorado Airport,El Dorado,Venezuela,\N,SVED,6.7333331108,-61.5833320618,318,-4,U,America/Caracas,airport,OurAirports
Elorza Airport,Elorza,Venezuela,\N,SVEZ,7.0833330154,-69.5333328247,295,-4,U,America/Caracas,airport,OurAirports
Guasdalito Airport,Guasdualito,Venezuela,\N,SVGD,7.2333331108,-70.8000030518,426,-4,U,America/Caracas,airport,OurAirports
Guiria Airport,Guiria,Venezuela,GUI,SVGI,10.5740776062,-62.3126678467,42,-4,U,America/Caracas,airport,OurAirports
Guanare Airport,Guanare,Venezuela,GUQ,SVGU,9.0269441605,-69.7551498413,606,-4,U,America/Caracas,airport,OurAirports
Higuerote Airport,Higuerote,Venezuela,\N,SVHG,10.462474,-66.092779,10,-4,U,America/Caracas,airport,OurAirports
Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,\N,SVIE,10.794432,-63.98159,10,-4,U,America/Caracas,airport,OurAirports
Josefa Camejo International Airport,Paraguana,Venezuela,LSP,SVJC,11.7807750702,-70.1514968872,75,-4,U,America/Caracas,airport,OurAirports
San Juan de Los Morros Airport,San Juan De Los Morros,Venezuela,\N,SVJM,9.906952858,-67.3796386719,1404,-4,U,America/Caracas,airport,OurAirports
La Fria Airport,La Fria,Venezuela,LFR,SVLF,8.2391672134,-72.2710266113,305,-4,U,America/Caracas,airport,OurAirports
La Orchila Airport,La Orchila,Venezuela,\N,SVLO,11.8072004318,-66.1796035767,5,-4,U,America/Caracas,airport,OurAirports
La Chinita International Airport,Maracaibo,Venezuela,MAR,SVMC,10.5582084656,-71.7278594971,239,-4,U,America/Caracas,airport,OurAirports
Alberto Carnevalli Airport,Merida,Venezuela,MRD,SVMD,8.58207798,-71.1610412598,5007,-4,U,America/Caracas,airport,OurAirports
Del Caribe Santiago Mariño International Airport,Porlamar,Venezuela,PMV,SVMG,10.9126033783,-63.9665985107,74,-4,U,America/Caracas,airport,OurAirports
Simón Bolívar International Airport,Caracas,Venezuela,CCS,SVMI,10.6031169891,-66.9905853271,235,-4,U,America/Caracas,airport,OurAirports
Maturín Airport,Maturin,Venezuela,MUN,SVMT,9.754529953,-63.1473999023,224,-4,U,America/Caracas,airport,OurAirports
Cacique Aramare Airport,Puerto Ayacucho,Venezuela,PYH,SVPA,5.619989872,-67.6061019897,245,-4,U,America/Caracas,airport,OurAirports
General Bartolome Salom International Airport,Puerto Cabello,Venezuela,PBL,SVPC,10.4805002213,-68.0729980469,32,-4,U,America/Caracas,airport,OurAirports
Paramillo Airport,San Cristobal,Venezuela,\N,SVPM,7.801320076,-72.2029037476,3314,-4,U,America/Caracas,airport,OurAirports
General Manuel Carlos Piar International Airport,Guayana,Venezuela,PZO,SVPR,8.2885303497,-62.7603988647,472,-4,U,America/Caracas,airport,OurAirports
Palmarito Airport,Palmarito,Venezuela,\N,SVPT,7.5666699409,-70.1832962036,347,-4,U,America/Caracas,airport,OurAirports
San Antonio Del Tachira Airport,San Antonio,Venezuela,SVZ,SVSA,7.8408298492,-72.4396972656,1312,-4,U,America/Caracas,airport,OurAirports
Santa Bárbara de Barinas Airport,Santa Barbara,Venezuela,\N,SVSB,7.8035140038,-71.1657180786,590,-4,U,America/Caracas,airport,OurAirports
Santa Elena de Uairen Airport,Santa Ana De Uairen,Venezuela,SNV,SVSE,4.5549998283,-61.1500015259,2938,-4,U,America/Caracas,airport,OurAirports
Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,STD,SVSO,7.5653800964,-72.0351028442,1083,-4,U,America/Caracas,airport,OurAirports
Sub Teniente Nestor Arias Airport,San Felipe,Venezuela,\N,SVSP,10.2786998749,-68.7552032471,761,-4,U,America/Caracas,airport,OurAirports
San Fernando De Apure Airport,San Fernando De Apure,Venezuela,SFD,SVSR,7.8833198547,-67.4440002441,154,-4,U,America/Caracas,airport,OurAirports
San Tomé Airport,San Tome,Venezuela,SOM,SVST,8.9451465607,-64.1510848999,861,-4,U,America/Caracas,airport,OurAirports
Santa Bárbara del Zulia Airport,Santa Barbara,Venezuela,STB,SVSZ,8.9745502472,-71.9432525635,32,-4,U,America/Caracas,airport,OurAirports
Tucupita Airport,Tucupita,Venezuela,TUV,SVTC,9.0889940262,-62.0941734314,16,-4,U,America/Caracas,airport,OurAirports
Tumeremo Airport,Tumeremo,Venezuela,\N,SVTM,7.24938,-61.52893,345,-4,U,America/Caracas,airport,OurAirports
Arturo Michelena International Airport,Valencia,Venezuela,VLN,SVVA,10.1497325897,-67.9283981323,1411,-4,U,America/Caracas,airport,OurAirports
Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,VLV,SVVL,9.3404779434,-70.5840606689,2060,-4,U,America/Caracas,airport,OurAirports
Valle de La Pascua Airport,Valle De La Pascua,Venezuela,VDP,SVVP,9.2220277786,-65.9935836792,410,-4,U,America/Caracas,airport,OurAirports
Linden Airport,Linden,Guyana,\N,SYLD,5.9659199715,-58.2703018188,180,-4,U,America/Guyana,airport,OurAirports
Lethem Airport,Lethem,Guyana,LTM,SYLT,3.3727600574,-59.7893981934,351,-4,U,America/Guyana,airport,OurAirports
V.C. Bird International Airport,Antigua,Antigua and Barbuda,ANU,TAPA,17.1367,-61.792702,62,-4,U,America/Antigua,airport,OurAirports
Sir Grantley Adams International Airport,Bridgetown,Barbados,BGI,TBPB,13.0746002197,-59.4925003052,169,-4,U,America/Barbados,airport,OurAirports
Canefield Airport,Canefield,Dominica,DCF,TDCF,15.3367004395,-61.39220047,13,-4,U,America/Dominica,airport,OurAirports
Melville Hall Airport,Dominica,Dominica,DOM,TDPD,15.5469999313,-61.2999992371,73,-4,U,America/Dominica,airport,OurAirports
Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,FDF,TFFF,14.5909996033,-61.003200531,16,-4,U,America/Martinique,airport,OurAirports
L'Espérance Airport,St. Martin,Guadeloupe,SFG,TFFG,18.099899292,-63.0471992493,7,-4,U,\N,airport,OurAirports
Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,PTP,TFFR,16.2653007507,-61.5317993164,36,-4,U,America/Guadeloupe,airport,OurAirports
Point Salines International Airport,Point Salines,Grenada,GND,TGPY,12.0041999817,-61.7862014771,41,-4,U,America/Grenada,airport,OurAirports
Cyril E. King Airport,St. Thomas,Virgin Islands,STT,TIST,18.3372993469,-64.9733963013,23,-4,U,America/St_Thomas,airport,OurAirports
Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,STX,TISX,17.7019004822,-64.7985992432,74,-4,U,America/St_Thomas,airport,OurAirports
Rafael Hernandez Airport,Aguadilla,Puerto Rico,BQN,TJBQ,18.4948997498,-67.1294021606,237,-4,U,America/Puerto_Rico,airport,OurAirports
Diego Jimenez Torres Airport,Fajardo,Puerto Rico,FAJ,TJFA,18.3089008331,-65.6619033813,64,-4,U,America/Puerto_Rico,airport,OurAirports
Fernando Luis Ribas Dominicci Airport,San Juan,Puerto Rico,SIG,TJIG,18.4568004608,-66.0980987549,10,-4,U,America/Puerto_Rico,airport,OurAirports
Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,MAZ,TJMZ,18.2556991577,-67.1484985352,28,-4,U,America/Puerto_Rico,airport,OurAirports
Mercedita Airport,Ponce,Puerto Rico,PSE,TJPS,18.0083007813,-66.56300354,29,-4,U,America/Puerto_Rico,airport,OurAirports
Luis Munoz Marin International Airport,San Juan,Puerto Rico,SJU,TJSJ,18.4393997192,-66.0018005371,9,-4,U,America/Puerto_Rico,airport,OurAirports
Robert L. Bradshaw International Airport,Basse Terre,Saint Kitts and Nevis,SKB,TKPK,17.3111991882,-62.7187004089,170,-4,U,America/St_Kitts,airport,OurAirports
George F. L. Charles Airport,Castries,Saint Lucia,SLU,TLPC,14.0202,-60.992901,22,-4,U,America/St_Lucia,airport,OurAirports
Hewanorra International Airport,Hewandorra,Saint Lucia,UVF,TLPL,13.7332,-60.952599,14,-4,U,America/St_Lucia,airport,OurAirports
Queen Beatrix International Airport,Oranjestad,Aruba,AUA,TNCA,12.5013999939,-70.0151977539,60,-4,U,America/Aruba,airport,OurAirports
Flamingo International Airport,Kralendijk,Netherlands Antilles,BON,TNCB,12.1309995651,-68.2685012817,20,-4,U,America/Curacao,airport,OurAirports
Hato International Airport,Willemstad,Netherlands Antilles,CUR,TNCC,12.1889,-68.959801,29,-4,U,America/Curacao,airport,OurAirports
F. D. Roosevelt Airport,Oranjestad,Netherlands Antilles,EUX,TNCE,17.4965000153,-62.9794006348,129,-4,U,America/Curacao,airport,OurAirports
Princess Juliana International Airport,Philipsburg,Netherlands Antilles,SXM,TNCM,18.0410003662,-63.1088981628,13,-4,U,America/Curacao,airport,OurAirports
Wallblake Airport,The Valley,Anguilla,AXA,TQPF,18.2047996521,-63.0550994873,127,-4,U,America/Anguilla,airport,OurAirports
Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,TAB,TTCP,11.1497001648,-60.8321990967,38,-4,U,America/Port_of_Spain,airport,OurAirports
Piarco International Airport,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.5953998566,-61.3372001648,58,-4,U,America/Port_of_Spain,airport,OurAirports
Terrance B. Lettsome International Airport,Tortola,British Virgin Islands,EIS,TUPJ,18.4447994232,-64.5429992676,15,-4,U,America/Tortola,airport,OurAirports
Canouan Airport,Canouan Island,Saint Vincent and the Grenadines,CIW,TVSC,12.6990003586,-61.3423995972,11,-4,U,America/St_Vincent,airport,OurAirports
Mustique Airport,Mustique,Saint Vincent and the Grenadines,MQS,TVSM,12.8879003525,-61.1801986694,8,-4,U,America/St_Vincent,airport,OurAirports
E. T. Joshua Airport,Kingstown,Saint Vincent and the Grenadines,SVD,TVSV,13.1443004608,-61.210899353,66,-4,U,America/St_Vincent,airport,OurAirports
Almaty Airport,Alma-ata,Kazakhstan,ALA,UAAA,43.3521003723,77.0404968262,2234,6,U,Asia/Qyzylorda,airport,OurAirports
Balkhash Airport,Balkhash,Kazakhstan,BXH,UAAH,46.8932991028,75.0049972534,1446,6,U,Asia/Qyzylorda,airport,OurAirports
Astana International Airport,Tselinograd,Kazakhstan,TSE,UACC,51.0222015381,71.4669036865,1165,6,U,Asia/Qyzylorda,airport,OurAirports
Taraz Airport,Dzhambul,Kazakhstan,DMB,UADD,42.8535995483,71.3035964966,2184,6,U,Asia/Qyzylorda,airport,OurAirports
Manas International Airport,Bishkek,Kyrgyzstan,FRU,UAFM,43.0612983704,74.4776000977,2058,6,U,Asia/Bishkek,airport,OurAirports
Osh Airport,Osh,Kyrgyzstan,OSS,UAFO,40.6090011597,72.793296814,2927,6,U,Asia/Bishkek,airport,OurAirports
Shymkent Airport,Chimkent,Kazakhstan,CIT,UAII,42.364200592,69.4788970947,1385,6,U,Asia/Qyzylorda,airport,OurAirports
Uralsk Airport,Uralsk,Kazakhstan,URA,UARR,51.1507987976,51.5430984497,125,5,U,Asia/Oral,airport,OurAirports
Pavlodar Airport,Pavlodar,Kazakhstan,PWQ,UASP,52.1949996948,77.0738983154,410,6,U,Asia/Qyzylorda,airport,OurAirports
Semipalatinsk Airport,Semiplatinsk,Kazakhstan,PLX,UASS,50.3512992859,80.2343978882,761,6,U,Asia/Qyzylorda,airport,OurAirports
Aktobe Airport,Aktyubinsk,Kazakhstan,AKX,UATT,50.2458000183,57.2066993713,738,5,U,Asia/Oral,airport,OurAirports
Heydar Aliyev International Airport,Baku,Azerbaijan,GYD,UBBB,40.4674987793,50.0466995239,10,4,E,Asia/Baku,airport,OurAirports
Yakutsk Airport,Yakutsk,Russia,YKS,UEEE,62.0932998657,129.7709960938,325,9,N,Asia/Yakutsk,airport,OurAirports
Mirny Airport,Mirnyj,Russia,MJZ,UERR,62.5346984863,114.0390014648,1156,9,N,Asia/Yakutsk,airport,OurAirports
Ignatyevo Airport,Blagoveschensk,Russia,BQS,UHBB,50.4253997803,127.4120025635,638,9,N,Asia/Yakutsk,airport,OurAirports
Khabarovsk-Novy Airport,Khabarovsk,Russia,KHV,UHHH,48.5279998779,135.18800354,244,10,N,Asia/Vladivostok,airport,OurAirports
Provideniya Bay Airport,Provideniya Bay,Russia,PVS,UHMD,64.3780975342,-173.2429962158,72,12,N,Asia/Anadyr,airport,OurAirports
Sokol Airport,Magadan,Russia,GDX,UHMM,59.9109992981,150.7200012207,574,11,N,Asia/Srednekolymsk,airport,OurAirports
Pevek Airport,Pevek,Russia,PWE,UHMP,69.7833023071,170.5970001221,11,12,N,\N,airport,OurAirports
Yelizovo Airport,Petropavlovsk,Russia,PKC,UHPP,53.1679000854,158.453994751,131,12,N,Asia/Anadyr,airport,OurAirports
Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,UUS,UHSS,46.8886985779,142.7180023193,59,11,N,Asia/Srednekolymsk,airport,OurAirports
Vladivostok International Airport,Vladivostok,Russia,VVO,UHWW,43.3989982605,132.1479949951,46,10,N,Asia/Vladivostok,airport,OurAirports
Chita-Kadala Airport,Chita,Russia,HTA,UIAA,52.026299,113.306,2272,9,N,Asia/Yakutsk,airport,OurAirports
Bratsk Airport,Bratsk,Russia,BTK,UIBB,56.3706016541,101.6979980469,1610,8,N,Asia/Irkutsk,airport,OurAirports
Irkutsk Airport,Irkutsk,Russia,IKT,UIII,52.2680015564,104.388999939,1675,8,N,Asia/Irkutsk,airport,OurAirports
Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,UUD,UIUU,51.807800293,107.43800354,1690,8,N,Asia/Irkutsk,airport,OurAirports
Boryspil International Airport,Kiev,Ukraine,KBP,UKBB,50.3450012207,30.8946990967,427,2,E,Europe/Kiev,airport,OurAirports
Donetsk International Airport,Donetsk,Ukraine,DOK,UKCC,48.073600769,37.7397003174,791,2,E,Europe/Kiev,airport,OurAirports
Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,DNK,UKDD,48.3572006226,35.1006011963,481,2,E,Europe/Kiev,airport,OurAirports
Simferopol International Airport,Simferopol,Ukraine,SIP,UKFF,45.0522003174,33.9751014709,639,3,E,Europe/Simferopol,airport,OurAirports
Kiev Zhuliany International Airport,Kiev,Ukraine,IEV,UKKK,50.40194,30.45194,587,2,E,Europe/Kiev,airport,OurAirports
Lviv International Airport,Lvov,Ukraine,LWO,UKLL,49.8125,23.9561004639,1071,2,E,Europe/Kiev,airport,OurAirports
Odessa International Airport,Odessa,Ukraine,ODS,UKOO,46.4267997742,30.6765003204,172,2,E,Europe/Kiev,airport,OurAirports
Pulkovo Airport,St. Petersburg,Russia,LED,ULLI,59.8003005981,30.2625007629,78,3,N,Europe/Moscow,airport,OurAirports
Murmansk Airport,Murmansk,Russia,MMK,ULMM,68.7817001343,32.7508010864,266,3,N,Europe/Moscow,airport,OurAirports
Gomel Airport,Gomel,Belarus,GME,UMGG,52.5270004272,31.0167007446,472,3,E,Europe/Minsk,airport,OurAirports
Vitebsk Vostochny Airport,Vitebsk,Belarus,VTB,UMII,55.126499176,30.3495998383,682,3,E,Europe/Minsk,airport,OurAirports
Khrabrovo Airport,Kaliningrad,Russia,KGD,UMKK,54.8899993896,20.5925998688,42,2,N,Europe/Kaliningrad,airport,OurAirports
Minsk 1 Airport,Minsk,Belarus,MHP,UMMM,53.8644981384,27.5396995544,748,3,E,Europe/Minsk,airport,OurAirports
Minsk National Airport,Minsk 2,Belarus,MSQ,UMMS,53.8824996948,28.0307006836,670,3,E,Europe/Minsk,airport,OurAirports
Abakan Airport,Abakan,Russia,ABA,UNAA,53.7400016785,91.3850021362,831,7,N,Asia/Krasnoyarsk,airport,OurAirports
Barnaul Airport,Barnaul,Russia,BAX,UNBB,53.3638000488,83.5384979248,837,7,N,Asia/Krasnoyarsk,airport,OurAirports
Kemerovo Airport,Kemorovo,Russia,KEJ,UNEE,55.2700996399,86.1072006226,863,7,N,Asia/Krasnoyarsk,airport,OurAirports
Omsk Central Airport,Omsk,Russia,OMS,UNOO,54.966999054,73.3105010986,311,6,N,Asia/Omsk,airport,OurAirports
Krasnodar Pashkovsky International Airport,Krasnodar,Russia,KRR,URKK,45.0346984863,39.170501709,118,3,N,Europe/Moscow,airport,OurAirports
Uytash Airport,Makhachkala,Russia,MCX,URML,42.8167991638,47.6523017883,12,3,N,Europe/Moscow,airport,OurAirports
Mineralnyye Vody Airport,Mineralnye Vody,Russia,MRV,URMM,44.2251014709,43.0819015503,1054,3,N,Europe/Moscow,airport,OurAirports
Stavropol Shpakovskoye Airport,Stavropol,Russia,STW,URMT,45.1091995239,42.1128005981,1486,3,N,Europe/Moscow,airport,OurAirports
Rostov-on-Don Airport,Rostov,Russia,ROV,URRR,47.2582015991,39.8180999756,280,3,N,Europe/Moscow,airport,OurAirports
Sochi International Airport,Sochi,Russia,AER,URSS,43.4499015808,39.9566001892,89,3,N,Europe/Moscow,airport,OurAirports
Astrakhan Airport,Astrakhan,Russia,ASF,URWA,46.2832984924,48.0063018799,-65,4,N,Europe/Samara,airport,OurAirports
Volgograd International Airport,Volgograd,Russia,VOG,URWW,48.7825012207,44.345500946,482,3,N,Europe/Moscow,airport,OurAirports
Chelyabinsk Balandino Airport,Chelyabinsk,Russia,CEK,USCC,55.305801,61.5033,769,5,N,Asia/Yekaterinburg,airport,OurAirports
Magnitogorsk International Airport,Magnetiogorsk,Russia,MQF,USCM,53.3931007385,58.7556991577,1430,5,N,Asia/Yekaterinburg,airport,OurAirports
Nizhnevartovsk Airport,Nizhnevartovsk,Russia,NJC,USNN,60.9492988586,76.4835968018,177,5,N,Asia/Yekaterinburg,airport,OurAirports
Bolshoye Savino Airport,Perm,Russia,PEE,USPP,57.9145011902,56.0211982727,404,5,N,Asia/Yekaterinburg,airport,OurAirports
Surgut Airport,Surgut,Russia,SGC,USRR,61.3437004089,73.401802063,200,5,N,Asia/Yekaterinburg,airport,OurAirports
Koltsovo Airport,Yekaterinburg,Russia,SVX,USSS,56.7430992126,60.8027000427,764,5,N,Asia/Yekaterinburg,airport,OurAirports
Ashgabat Airport,Ashkhabad,Turkmenistan,ASB,UTAA,37.9868011475,58.361000061,692,5,U,Asia/Ashgabat,airport,OurAirports
Turkmenbashi Airport,Krasnovodsk,Turkmenistan,KRW,UTAK,40.063301,53.007198,279,5,U,Asia/Ashgabat,airport,OurAirports
Turkmenabat Airport,Chardzhou,Turkmenistan,CRZ,UTAV,39.0833015442,63.6133003235,630,5,U,Asia/Ashgabat,airport,OurAirports
Dushanbe Airport,Dushanbe,Tajikistan,DYU,UTDD,38.5433006287,68.8249969482,2575,5,U,Asia/Dushanbe,airport,OurAirports
Bukhara Airport,Bukhara,Uzbekistan,BHK,UTSB,39.7750015259,64.4832992554,751,5,U,Asia/Samarkand,airport,OurAirports
Samarkand Airport,Samarkand,Uzbekistan,SKD,UTSS,39.7005004883,66.9838027954,2224,5,U,Asia/Samarkand,airport,OurAirports
Tashkent International Airport,Tashkent,Uzbekistan,TAS,UTTT,41.257900238,69.2811965942,1417,5,U,Asia/Samarkand,airport,OurAirports
Bryansk Airport,Bryansk,Russia,BZK,UUBP,53.2141990662,34.176399231,663,3,N,Europe/Moscow,airport,OurAirports
Sheremetyevo International Airport,Moscow,Russia,SVO,UUEE,55.972599,37.4146,622,3,N,Europe/Moscow,airport,OurAirports
Migalovo Air Base,Tver,Russia,KLD,UUEM,56.8246994019,35.7577018738,469,3,N,Europe/Moscow,airport,OurAirports
Voronezh International Airport,Voronezh,Russia,VOZ,UUOO,51.814201355,39.229598999,514,3,N,Europe/Moscow,airport,OurAirports
Vnukovo International Airport,Moscow,Russia,VKO,UUWW,55.5914993286,37.2615013123,685,3,N,Europe/Moscow,airport,OurAirports
Syktyvkar Airport,Syktyvkar,Russia,SCW,UUYY,61.6469993591,50.8451004028,342,3,N,Europe/Moscow,airport,OurAirports
Kazan International Airport,Kazan,Russia,KZN,UWKD,55.6062011719,49.2787017822,411,3,N,Europe/Moscow,airport,OurAirports
Orenburg Central Airport,Orenburg,Russia,REN,UWOO,51.7957992554,55.4566993713,387,5,N,Asia/Yekaterinburg,airport,OurAirports
Ufa International Airport,Ufa,Russia,UFA,UWUU,54.5574989319,55.8744010925,449,5,N,Asia/Yekaterinburg,airport,OurAirports
Kurumoch International Airport,Samara,Russia,KUF,UWWW,53.504901886,50.1642990112,477,4,N,Europe/Samara,airport,OurAirports
Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,VAAH,23.0771999359,72.6346969604,189,5.5,N,Asia/Calcutta,airport,OurAirports
Akola Airport,Akola,India,AKD,VAAK,20.6989994049,77.0586013794,999,5.5,N,Asia/Calcutta,airport,OurAirports
Aurangabad Airport,Aurangabad,India,IXU,VAAU,19.8626995087,75.3981018066,1911,5.5,N,Asia/Calcutta,airport,OurAirports
Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.0886993408,72.8678970337,39,5.5,N,Asia/Calcutta,airport,OurAirports
Bilaspur Airport,Bilaspur,India,PAB,VABI,21.9883995056,82.111000061,899,5.5,N,Asia/Calcutta,airport,OurAirports
Bhuj Airport,Bhuj,India,BHJ,VABJ,23.2877998352,69.6701965332,268,5.5,N,Asia/Calcutta,airport,OurAirports
Belgaum Airport,Belgaum,India,IXG,VABM,15.8592996597,74.6183013916,2487,5.5,N,Asia/Calcutta,airport,OurAirports
Vadodara Airport,Baroda,India,BDQ,VABO,22.3362007141,73.2263031006,129,5.5,N,Asia/Calcutta,airport,OurAirports
Raja Bhoj International Airport,Bhopal,India,BHO,VABP,23.2875003815,77.3374023438,1711,5.5,N,Asia/Calcutta,airport,OurAirports
Bhavnagar Airport,Bhaunagar,India,BHU,VABV,21.752199173,72.1852035522,44,5.5,N,Asia/Calcutta,airport,OurAirports
Daman Airport,Daman,India,NMB,VADN,20.4344005585,72.8432006836,33,5.5,N,Asia/Calcutta,airport,OurAirports
Deesa Airport,Deesa,India,\N,VADS,24.2679004669,72.2043991089,485,5.5,N,Asia/Calcutta,airport,OurAirports
Guna Airport,Guna,India,\N,VAGN,24.6546993256,77.3472976685,1600,5.5,N,Asia/Calcutta,airport,OurAirports
Dabolim Airport,Goa,India,GOI,VAGO,15.3808002472,73.8313980103,150,5.5,N,Asia/Calcutta,airport,OurAirports
Devi Ahilyabai Holkar Airport,Indore,India,IDR,VAID,22.7217998505,75.8011016846,1850,5.5,N,Asia/Calcutta,airport,OurAirports
Jabalpur Airport,Jabalpur,India,JLR,VAJB,23.1777992249,80.0520019531,1624,5.5,N,Asia/Calcutta,airport,OurAirports
Jamnagar Airport,Jamnagar,India,JGA,VAJM,22.4654998779,70.0126037598,69,5.5,N,Asia/Calcutta,airport,OurAirports
Kandla Airport,Kandla,India,IXY,VAKE,23.1126995087,70.1003036499,96,5.5,N,Asia/Calcutta,airport,OurAirports
Khajuraho Airport,Khajuraho,India,HJR,VAKJ,24.817199707,79.9186019897,728,5.5,N,Asia/Calcutta,airport,OurAirports
